Gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
ENSMUSG00000051510,Mafg,13.295817764918176,-0.1498813695429097,0.037265743819309,-4.613411842367219,3.9611231559674144e-06,0.0002465799164589,True
ENSMUSG00000023805,Synj2,10.760828179094934,-0.1667614544957761,0.0414534399554038,-4.579231514031448,4.666874149419407e-06,0.0002854161979802,True
ENSMUSG00000027309,Dnaaf9,17.930218432853422,-0.1282673465392541,0.0320895610563346,-4.555901286832881,5.216143001332502e-06,0.00031350818108,True
ENSMUSG00000045193,Cirbp,9.953241057864116,0.1710613245953889,0.0429390994718889,4.540978694138356,5.59936906268256e-06,0.0003308372975001,True
ENSMUSG00000092909,,10.731286021398695,0.3808119477808122,0.0974924432364377,4.535521412243905,5.7461347855378255e-06,0.0003338504310397,True
ENSMUSG00000067629,Syngap1,36.02762014725075,-0.0895678602411683,0.0225731194230167,-4.51254576471253,6.405410762705796e-06,0.0003660534740785,True
ENSMUSG00000022443,Myh9,13.728865349624096,-0.1482305713381173,0.0366646566953978,-4.497630025193065,6.871513742737753e-06,0.0003863564017287,True
ENSMUSG00000025372,Baiap2,28.932632754999023,-0.0988441196299289,0.0251943613788197,-4.466434714428661,7.953391802230672e-06,0.0004400876797234,True
ENSMUSG00000022797,Tfrc,14.495715719971251,0.1372044662536933,0.0356727687493585,4.445069727980773,8.78633650928276e-06,0.0004785807667399,True
ENSMUSG00000048154,Kmt2d,17.62571123227048,-0.1218230560834035,0.0324848590859886,-4.379318369870312,1.1905109894348657e-05,0.0006384802014107,True
ENSMUSG00000038453,Srcin1,38.01545548694671,-0.0837628644915862,0.021967020868021,-4.364901043241892,1.2718031899597194e-05,0.0006641794989713,True
ENSMUSG00000015599,Ttbk1,17.93265642962177,-0.1248286458216637,0.0321065775855508,-4.3640890954207325,1.2765354684761356e-05,0.0006641794989713,True
ENSMUSG00000064356,mt-Atp8,47.45775359856973,0.073226380400284,0.0196366901430669,4.294974830761935,1.7471315702502456e-05,0.0008956618608665,True
ENSMUSG00000028820,Sfpq,21.00335883655045,-0.1090827917751557,0.0297425403439919,-4.274025900623244,1.919747204505124e-05,0.0009698896746238,True
ENSMUSG00000056211,R3hdm1,29.211490649356254,-0.0911099915428472,0.0252233103124248,-4.197593300100869,2.697665307319769e-05,0.0013434373230452,True
ENSMUSG00000037111,Setd7,22.68757327573121,-0.0999704141451254,0.0286669462980416,-4.157679712391786,3.214963412635243e-05,0.001578501754429,True
ENSMUSG00000042744,Hectd4,34.98944672586274,-0.0815279660116365,0.0230736779795239,-4.142765649021313,3.4314253969515954e-05,0.0016613817963573,True
ENSMUSG00000020964,Sel1l,22.559535493678787,-0.1019256933580385,0.0287282764732669,-4.135802506838771,3.537163065559681e-05,0.0016891164995261,True
ENSMUSG00000042388,Dlgap3,29.349161523617784,-0.0893956415281956,0.0251231880332445,-4.130743108279684,3.6159247649474106e-05,0.0017033937473792,True
ENSMUSG00000037416,Dmxl1,12.842792929877032,-0.238399723044673,0.0699996821907026,-4.1161450382877565,3.8526192023213936e-05,0.0017906974052389,True
ENSMUSG00000035226,Rims4,11.133579643499088,-0.1403532138393865,0.0411297559127469,-4.099688077015412,4.13707349720758e-05,0.001897610290956,True
ENSMUSG00000011751,Sptbn4,25.491849628030813,-0.0917757608314191,0.0270659151613631,-4.087424052281424,4.361894016091639e-05,0.0019549149249706,True
ENSMUSG00000018707,Dync1h1,63.63314189099465,-0.0584196178772132,0.0169577635059198,-4.086772095166583,4.374164203892911e-05,0.0019549149249706,True
ENSMUSG00000098343,Mir6240,18.017984860531453,0.3085787722425248,0.0919362059307471,4.065896232092065,4.784822375236701e-05,0.0021113785822879,True
ENSMUSG00000032115,Hyou1,14.957752378769936,-0.117998705904979,0.0354978857284914,-4.057826431068765,4.95315572753104e-05,0.0021583376082716,True
ENSMUSG00000051726,Kcnf1,14.547326090380952,-0.1209824746744029,0.0359593449903854,-4.0456754592623145,5.217247123972968e-05,0.0022453485770579,True
ENSMUSG00000052915,Msl1,21.25590040395557,-0.0995265687120121,0.0296903454737167,-4.039049750038986,5.366818225876854e-05,0.0022540636548682,True
ENSMUSG00000021313,Ryr2,32.13529527675147,-0.0822339280743839,0.024116193848393,-4.039509483822227,5.356310228247543e-05,0.0022540636548682,True
ENSMUSG00000038244,Mical2,35.88394465714678,-0.078639994567242,0.0227266296742988,-4.012158723618477,6.01660229355413e-05,0.0024968899518249,True
ENSMUSG00000032517,Mobp,54.95155319336138,-0.0613258103355909,0.018291130020172,-3.981995579401854,6.83390511853784e-05,0.0028027050874379,True
ENSMUSG00000097545,Mir124a-1hg,18.47456567112443,-0.1042602023455436,0.0319685287191023,-3.971621753017533,7.138500079760834e-05,0.0028603231354076,True
ENSMUSG00000106044,Gm42860,19.27766386301464,-0.1031873070108959,0.0312353218749152,-3.97348495183504,7.082863494877869e-05,0.0028603231354076,True
ENSMUSG00000006373,Pgrmc1,33.166637266170326,0.0770518552804706,0.0236628739446606,3.953483877255743,7.702145607284988e-05,0.0030510999530676,True
ENSMUSG00000013089,Etv5,11.83944444898308,-0.1293931495775787,0.0400289097478766,-3.950395501426297,7.802215773172228e-05,0.003056013953402,True
ENSMUSG00000026904,Slc4a10,34.36419579539218,0.0767248467351976,0.0232798197063608,3.9373244056916015,8.239518376358363e-05,0.0031707450741449,True
ENSMUSG00000027692,Tnik,26.521258078805012,0.0868065086695716,0.0265644262081357,3.9362334653961577,8.277045374273864e-05,0.0031707450741449,True
ENSMUSG00000032536,Trak1,20.718170113404938,-0.0998707444678092,0.0300977934138065,-3.924646337539169,8.685724715943312e-05,0.0032911343869324,True
ENSMUSG00000027438,Napb,54.23392672361967,0.0618811696728381,0.018373595091805,3.9156455041289497,9.016264743791222e-05,0.0033796450426727,True
ENSMUSG00000065954,Tacc1,23.610301649874856,-0.0903592318442377,0.0282001932574805,-3.897235819628957,9.729686673939396e-05,0.0036082646537609,True
ENSMUSG00000030103,Bhlhe40,14.623879659397156,-0.1175359413472006,0.0359461994339844,-3.886413877122622,0.0001017359967645,0.0037331756286434,True
ENSMUSG00000040111,Gramd1b,25.50123279860625,-0.0884018214442485,0.0271172167848142,-3.867689662184316,0.0001098713672326,0.0039897040226352,True
ENSMUSG00000065947,mt-Nd4l,52.68914631171449,0.0610168153210835,0.0188158989855542,3.845074269067708,0.0001205159315508,0.0043311189421252,True
ENSMUSG00000027298,Tyro3,20.370444795683724,-0.1000533948560552,0.0303667541432444,-3.84001594678692,0.000123026318769,0.0043320176487773,True
ENSMUSG00000000787,Ddx3x,32.202526979595014,0.0737421579244786,0.0241260841987956,3.842252066728249,0.0001219105387177,0.0043320176487773,True
ENSMUSG00000001774,Chordc1,10.422403148802204,-0.1328332779085914,0.0429032674221205,-3.8315505194426778,0.0001273382197317,0.0044390103398495,True
ENSMUSG00000021268,Meg3,148.87453785455995,-0.0382192646143183,0.0111065160337282,-3.816350030253272,0.0001354403322188,0.0046288725305382,True
ENSMUSG00000034818,Celf5,25.598185446580448,-0.0847393600482894,0.0271453878100746,-3.818486348793334,0.0001342730131449,0.0046288725305382,True
ENSMUSG00000022255,Mtdh,17.783328394461563,0.1032580240445446,0.0325106274723507,3.805445019201436,0.0001415494560998,0.0047906932423712,True
ENSMUSG00000020932,Gfap,25.413101757541064,0.0850771205390071,0.0275709207640885,3.780204888869784,0.0001566993546347,0.0052524418293926,True
ENSMUSG00000024966,Stip1,17.416617214898565,-0.1029492661852459,0.0330121030995914,-3.7751571893672753,0.000159906796183,0.0053089056332785,True
ENSMUSG00000057236,Rbbp4,16.571240176038263,0.1030194561407063,0.0338122464060512,3.769634981467326,0.0001634864725187,0.0053751838878945,True
ENSMUSG00000034675,Dbn1,27.27812818250357,-0.0815276194778913,0.0262739188376683,-3.7673539584116895,0.0001649869982801,0.0053751838878945,True
ENSMUSG00000040687,Madd,27.1203937739408,-0.0812362077255264,0.0263705734712195,-3.760555209864764,0.0001695366504698,0.0054722663290552,True
ENSMUSG00000053192,Mllt11,30.52421486763078,0.0849222174643583,0.0246163465273005,3.7555532241832807,0.0001729589983416,0.0055315143873304,True
ENSMUSG00000022263,Trio,26.403666731275862,-0.0817000322656316,0.0267601140189744,-3.7506452487892186,0.0001763800966218,0.0055896456074894,True
ENSMUSG00000021062,Rab15,26.042563210374663,-0.0824671359967836,0.0269180638641463,-3.740231061472448,0.000183851167563,0.0057739204515748,True
ENSMUSG00000022623,Shank3,23.17788797449151,-0.0846422376783109,0.0286514343977455,-3.710627751109947,0.0002067459304576,0.0064349670854943,True
ENSMUSG00000053024,Cntn2,16.509541294411644,-0.1019702402505446,0.0340050204355568,-3.70403326901843,0.0002121984102644,0.0065462270635554,True
ENSMUSG00000033316,Galnt9,10.421432793873286,-0.1256718882252148,0.0430744508346225,-3.694282967814156,0.0002205081388991,0.0067429067737057,True
ENSMUSG00000040276,Pacsin1,38.76577326174395,-0.0672995471989534,0.0219481751065788,-3.687202639493398,0.0002267328021726,0.0068137116239112,True
ENSMUSG00000041740,Rnf10,24.55412237893109,-0.0835282217199878,0.0278050603010392,-3.6878798034076654,0.000226130416797,0.0068137116239112,True
ENSMUSG00000026463,Atp2b4,28.288204284201857,-0.0764883071427531,0.0258556437118767,-3.684716711788247,0.0002289571498943,0.0068217489276212,True
ENSMUSG00000025375,Aatk,30.380954531338283,-0.0842481897845357,0.0247517680679475,-3.666910711282116,0.0002454984698491,0.0071916610579344,True
ENSMUSG00000025162,Csnk1d,17.94910727339798,-0.0948338551869904,0.0327119060472673,-3.668544442296731,0.0002439352950395,0.0071916610579344,True
ENSMUSG00000020032,Nuak1,11.887671037459242,-0.1162210666754876,0.0402923721562707,-3.662947123688943,0.0002493300207332,0.0072430371023023,True
ENSMUSG00000022054,Nefm,26.7976309815576,-0.0773352679374084,0.0266226861322816,-3.657484024250537,0.0002547031292615,0.0073379761041784,True
ENSMUSG00000020436,Gabrg2,22.25692079020076,0.0859027557387309,0.029170062776681,3.648705491516493,0.0002635650381302,0.0075310469091977,True
ENSMUSG00000022237,Ankrd33b,13.69291766736379,-0.1142215134145864,0.0373337485944437,-3.640820785418453,0.0002717702662375,0.0077023670577567,True
ENSMUSG00000051375,Pcdh1,29.78533668057804,-0.0856018418457128,0.0250302562242594,-3.636354382063272,0.0002765238450261,0.0077738880948491,True
ENSMUSG00000018909,Arrb1,31.397281051962565,-0.075647541807132,0.0244488446396176,-3.627966781392995,0.000285662003866,0.007966541963816,True
ENSMUSG00000022537,Tmem44,10.356176124709137,-0.1220701001829823,0.0433210241113692,-3.624986752906841,0.0002889762639982,0.0079950099706182,True
ENSMUSG00000038485,Socs7,17.904786440851225,-0.1018198625708155,0.0325466787220791,-3.620315624339668,0.0002942438639245,0.0080766465326068,True
ENSMUSG00000032525,Nktr,18.615061453434983,-0.0917850500979282,0.0324889886646079,-3.601084577684833,0.000316892458076,0.0086303680379158,True
ENSMUSG00000046434,Hnrnpa1,32.56024815134916,0.0702891144202016,0.0240167703380696,3.5959920856993994,0.0003231576239947,0.0086372875307571,True
ENSMUSG00000027797,Dclk1,70.09048887980659,-0.047415211524847,0.0161725654142889,-3.5948490998549087,0.0003245796519016,0.0086372875307571,True
ENSMUSG00000027624,Epb41l1,49.02104556145619,-0.0610632550104804,0.0194350672613939,-3.594934836171106,0.0003244727815648,0.0086372875307571,True
ENSMUSG00000006699,Cdc42,32.44842998262595,0.0680527025302025,0.0240937240222957,3.584089019686162,0.0003382567149075,0.0088804305096836,True
ENSMUSG00000022185,Acin1,16.440710568713293,-0.0911868326290059,0.0344183599641028,-3.583661120453369,0.0003388116057911,0.0088804305096836,True
ENSMUSG00000055254,Ntrk2,56.954061451803,-0.0534601151731165,0.0180108049460388,-3.571899659719496,0.0003544012027168,0.0091993088504372,True
ENSMUSG00000045733,Sprn,18.845625813261684,0.0909823832621829,0.0317872463193717,3.5705330439399505,0.0003562555062561,0.0091993088504372,True
ENSMUSG00000010086,Rnf112,37.33019972495296,-0.066907530565667,0.0224273067474707,-3.5542115740873395,0.0003791140935196,0.0097175862500686,True
ENSMUSG00000061589,Dot1l,9.70279006574578,-0.1181107692498519,0.0451467624185099,-3.5510080714053647,0.0003837586478355,0.0097648368347063,True
ENSMUSG00000031833,Mast3,29.48844869692011,-0.0709189473631383,0.0254139827144586,-3.491686127516297,0.0004799819161124,0.0121247605765793,True
ENSMUSG00000032890,Rims3,19.80275074485923,-0.0854327927882213,0.031208779840666,-3.482674986651582,0.0004964306622629,0.0122763313735353,True
ENSMUSG00000037703,Lzts3,24.253984056241677,-0.0765794186884628,0.0281170172968606,-3.481656453153738,0.0004983225766173,0.0122763313735353,True
ENSMUSG00000018401,Mtmr4,13.54262030581054,-0.1046234693898667,0.0378562638687734,-3.482598887858913,0.0004965717830699,0.0122763313735353,True
ENSMUSG00000061689,Dlgap4,24.563880186200823,-0.0750930226020515,0.0279664041126303,-3.4807196688461226,0.0005000685757435,0.0122763313735353,True
ENSMUSG00000003810,Mast2,14.188115522473897,-0.1036838631121918,0.0369348143552753,-3.477193550890445,0.0005066919017939,0.0123519438437322,True
ENSMUSG00000017740,Slc12a5,53.747763052498,-0.0554073708831248,0.0185595961396814,-3.469079294730683,0.0005222452899671,0.012642688061289,True
ENSMUSG00000026944,Abca2,29.59112468179814,-0.082035236752572,0.025172183674473,-3.465646917440368,0.0005289574377799,0.0127168664006959,True
ENSMUSG00000030102,Itpr1,57.10089327692207,-0.0535035616129929,0.0179952830998138,-3.463777089880824,0.0005326476984864,0.01271787586934,True
ENSMUSG00000043004,Gng2,22.95817288844549,0.0805192300766026,0.0287991062562261,3.4589735731848124,0.0005422381041186,0.0128587893262427,True
ENSMUSG00000020431,Adcy1,75.30406019402204,-0.0455286198868938,0.0155975454618565,-3.452890940378288,0.0005546131812913,0.013063388851228,True
ENSMUSG00000038145,Snrk,12.53231361668115,-0.1023194931936601,0.0396453858672189,-3.445772680059222,0.0005694291464165,0.0133223490228729,True
ENSMUSG00000023473,Celsr3,15.510761607866186,-0.0930312493675128,0.035609756308858,-3.442177998321229,0.0005770504098711,0.0134106515254049,True
ENSMUSG00000018593,Sparc,23.0754468000877,0.076489741635568,0.0288571052461726,3.4382955327847524,0.000585388436969,0.0135143317302911,True
ENSMUSG00000039218,Srrm2,57.33294506507296,-0.0538702652528351,0.0195161651182955,-3.4285246354696577,0.0006068714545657,0.0138271496118695,True
ENSMUSG00000025404,R3hdm2,21.402138220443188,-0.078760684308904,0.0300992419172969,-3.4296964362314477,0.0006042568661629,0.0138271496118695,True
ENSMUSG00000066551,Hmgb1,23.081191944881724,0.0762400895986527,0.0288326684658779,3.4220124402427103,0.0006215946948988,0.0140706435481639,True
ENSMUSG00000026074,Map4k4,16.495937824102747,-0.0872435938695067,0.034537484802184,-3.413706834219141,0.0006408549391872,0.014413034309722,True
ENSMUSG00000044308,Ubr3,28.485419322139425,0.0685980361339479,0.0259379076125302,3.410169901489154,0.0006492242174452,0.0144770233802581,True
ENSMUSG00000037428,Vgf,19.879560328116355,-0.0837639717973505,0.0312009593489031,-3.409003710121456,0.0006520059296329,0.0144770233802581,True
ENSMUSG00000031822,Gse1,10.72610573416522,-0.106674058355551,0.0431491268433874,-3.398564299524116,0.0006774053751361,0.0149457920109145,True
ENSMUSG00000042599,Kdm7a,10.173074333412336,-0.1123057564310557,0.0442117958663751,-3.3966723897443165,0.0006821057726159,0.0149548473165994,True
ENSMUSG00000024163,Mapk8ip3,47.87099627494968,-0.0575548675009774,0.0197334524771626,-3.393249163781021,0.0006906878250684,0.015048360988678,True
ENSMUSG00000057637,Prdm2,9.77988368003562,-0.1122751067839138,0.0451872140115363,-3.391432873068214,0.0006952819253349,0.0150543651659485,True
ENSMUSG00000026434,Nucks1,20.94253871098097,0.079047017206596,0.0303395779505593,3.380796837044002,0.0007227596100706,0.0155527160537427,True
ENSMUSG00000010803,Gabra1,37.52521742886896,0.0589847755147236,0.0224593782953034,3.3649972162423767,0.0007654443131054,0.0163056973625617,True
ENSMUSG00000040260,Daam2,11.10956109333789,-0.1056945272446877,0.0422922135891348,-3.364398545040919,0.0007671068179747,0.0163056973625617,True
ENSMUSG00000060657,Marf1,20.47393048797401,-0.0779848740099511,0.0308613624777695,-3.3576470951498965,0.0007860890533911,0.0166079178189175,True
ENSMUSG00000015090,Ptgds,56.68117371275223,0.0860226254894167,0.0343631392472395,3.3506252274845747,0.0008062934356061,0.01693216214773,True
ENSMUSG00000048578,Mlec,16.19298207170306,-0.0879005928921086,0.0348655525708338,-3.347682020229246,0.0008149045393699,0.01701052230086,True
ENSMUSG00000050556,Kcnb1,24.325172926015053,-0.0734617102015833,0.0281606785229868,-3.342308758673945,0.0008308458548354,0.0172400514878354,True
ENSMUSG00000004865,Srpk1,10.561827942215706,-0.1118791660318902,0.0432657759674229,-3.3292176150573103,0.0008709032844041,0.0179643127185376,True
ENSMUSG00000021339,Mrs2,13.185408426977997,-0.0944805316746354,0.0389886659398575,-3.3230827295793297,0.0008902850679814,0.0182560808646071,True
ENSMUSG00000021546,Hnrnpk,40.208760816930734,0.0565633155152399,0.0216411830877076,3.3115102166646384,0.0009279385154418,0.018916922016552,True
ENSMUSG00000026234,Nucleolin,28.05767913251916,0.0661696933851165,0.0261673237124356,3.306897009346547,0.0009433556853834,0.0190645663492827,True
ENSMUSG00000014602,Kif1a,88.28635915645074,-0.0383811752021896,0.0143340676255868,-3.3060776175633384,0.0009461187545685,0.0190645663492827,True
ENSMUSG00000063146,Clip2,17.56224849741998,-0.0741275065649902,0.0338433591802458,-3.301804644976548,0.0009606495135515,0.0192461161163265,True
ENSMUSG00000115783,Bc1,106.82629643623643,-0.0583028564484262,0.0230512109494936,-3.293411208405916,0.0009897959871634,0.0197167360642961,True
ENSMUSG00000078307,AI593442,20.60040186239162,0.0753360062880255,0.0307356922480919,3.288484014290264,0.0010072850457367,0.0199511117581723,True
ENSMUSG00000021750,Fam107a,28.325031416017,-0.0647432979117507,0.0261257779703194,-3.2861114940278164,0.0010158079380449,0.0200062512543774,True
ENSMUSG00000020866,Cacna1g,11.036395799327147,-0.1002961294238348,0.0427866577442444,-3.2817134528440404,0.0010317839844612,0.0202067357855724,True
ENSMUSG00000063659,Zbtb18,41.52284735464568,0.0565965460333998,0.021491640346112,3.278821190607957,0.0010424166344406,0.0203009183668164,True
ENSMUSG00000096847,Tmem151b,15.298624927139556,-0.0866845584854025,0.0360284324971471,-3.2616079880356232,0.0011078222784291,0.0214548247922449,True
ENSMUSG00000032855,Pkd1,18.68582033294876,-0.0790214102879018,0.0325381052332023,-3.255202037340728,0.0011331172623287,0.0218234628534704,True
ENSMUSG00000027346,Gpcpd1,13.668504290665728,0.0932148601680054,0.0379336514630536,3.24867729544551,0.0011594292992002,0.0222075304231435,True
ENSMUSG00000034723,Tmx4,36.88719509436656,0.0565836366267598,0.0226841148196679,3.247055514724716,0.0011660564279174,0.0222124191678695,True
ENSMUSG00000022565,Plec,25.14507947354632,-0.0671035311833466,0.0278865919902659,-3.2446352866085064,0.0011760113973774,0.02228030288727,True
ENSMUSG00000112622,Gm47164,17.016997324141386,0.0810454401336142,0.034363682730648,3.2401806210646376,0.0011945400644902,0.0225090089989886,True
ENSMUSG00000016559,H3f3b,21.66239140852618,0.0688968223406365,0.0301395175554647,3.2325811177771557,0.0012267730088601,0.0228691481758633,True
ENSMUSG00000022763,Aifm3,13.406019093962414,-0.0907128407028352,0.0387011513759618,-3.2331498653258057,0.0012243331607395,0.0228691481758633,True
ENSMUSG00000006205,Htra1,14.829898249226744,-0.0806454152320843,0.0370054626120641,-3.2303067543051176,0.0012365746636377,0.0229292514757505,True
ENSMUSG00000028645,Slc2a1,9.873269219236066,-0.1039009853087677,0.0454050557652781,-3.2287155395647225,0.0012434751473286,0.0229352082729511,True
ENSMUSG00000052040,Klf13,22.814091437379755,-0.0693944098070375,0.0293368897945643,-3.212816235341847,0.0013144035920901,0.0241158469580326,True
ENSMUSG00000013236,Ptprs,51.54810967814478,-0.0493237564916815,0.0190536301244701,-3.211228489113947,0.0013216880033516,0.0241225360192871,True
ENSMUSG00000064367,mt-Nd5,131.44878227483264,0.0295497064616639,0.0115961454662204,3.2095776306806147,0.001329301453922,0.0241351295227718,True
ENSMUSG00000031517,Gpm6a,100.95337625118886,0.040288322635492,0.0133575932103109,3.2038737718152963,0.0013559191054893,0.0242980213648522,True
ENSMUSG00000066306,Numa1,12.816449709217492,-0.0911501884001555,0.0396905765362717,-3.205302732779113,0.0013492049412328,0.0242980213648522,True
ENSMUSG00000031028,Tub,28.5050227920649,-0.0618589967764709,0.0261144791094715,-3.203181345031445,0.0013591836391698,0.0242980213648522,True
ENSMUSG00000064337,mt-Rnr1,127.62193144683826,-0.0302854311779615,0.0117838836129282,-3.198234022142751,0.0013827202029145,0.0245926664661229,True
ENSMUSG00000038437,Mllt6,20.44241535847905,-0.0747863194226406,0.0310105957884717,-3.190109083125709,0.0014221910167285,0.0251662836767302,True
ENSMUSG00000024750,Zfand5,23.54551687863164,0.0681624439769988,0.0287520539790077,3.1879460825141086,0.0014328725210924,0.0252272404471129,True
ENSMUSG00000032356,Rasgrf1,43.60046468715608,0.0514046798612597,0.0208122908398906,3.1830814059899213,0.001457166396112,0.0255260404866668,True
ENSMUSG00000054459,Vsnl1,44.309966704342216,0.0503899497897895,0.0206102710632817,3.16337626126292,0.0015595063130076,0.0271821950357228,True
ENSMUSG00000008575,Nfib,20.50656169204797,0.0737734171302516,0.0309024097003896,3.157544809024179,0.00159103782202,0.0274834622382717,True
ENSMUSG00000041638,Gcn1,12.641432234279502,-0.0883397063639968,0.0403505311549294,-3.157266248419525,0.0015925586265435,0.0274834622382717,True
ENSMUSG00000105263,Gm42427,13.74453202385701,0.082344295059601,0.0384423610195693,3.154238120610446,0.0016091772833438,0.0276334581760434,True
ENSMUSG00000014498,Ankrd52,9.575871429446204,-0.093142063191459,0.0470893129431272,-3.1510946633506425,0.0016265976174318,0.0277956828155268,True
ENSMUSG00000039671,Zmynd8,15.008430124664333,-0.0808955291146336,0.0367508166628233,-3.1428218281971305,0.001673276575632,0.0284538641105042,True
ENSMUSG00000029840,Mtpn,36.62988567903662,0.0540069814158145,0.0228257025266997,3.1389730369500533,0.001695410471746,0.0286902956529455,True
ENSMUSG00000056692,Ilrun,28.06634787121356,-0.0609059705114438,0.0263395809888727,-3.1361298794971777,0.0017119337062555,0.0288299560386811,True
ENSMUSG00000032589,Bsn,44.29760029676769,-0.0508313635451927,0.0206589034539237,-3.1311658040617574,0.0017411382892138,0.0291808080586513,True
ENSMUSG00000053907,Mat2a,23.97878699360145,-0.0650802515895591,0.0287023156136826,-3.124634103874842,0.0017802635280951,0.0296937734877491,True
ENSMUSG00000105703,Gm43305,44.55088947537013,-0.0486428265032506,0.0206337233096702,-3.112606121807642,0.0018544332936387,0.0307835926744026,True
ENSMUSG00000025931,Paqr8,17.749235994396138,-0.0847307075364863,0.0331978077379188,-3.1057450489416847,0.0018980028361294,0.0312096126733359,True
ENSMUSG00000033960,Jcad,13.455795621174158,-0.0859733637885039,0.0388243442906134,-3.1059592145105688,0.001896628735631,0.0312096126733359,True
ENSMUSG00000023036,Pcdhgc4,12.296789392251677,0.0816388098160523,0.0415531784387998,3.0914088006728107,0.0019920916605328,0.0324506146197087,True
ENSMUSG00000027248,Pdia3,19.562318263932823,-0.0672377011224785,0.0321369114376795,-3.0925436674178166,0.0019844903466739,0.0324506146197087,True
ENSMUSG00000025658,Cnksr2,33.41196804917948,0.0542337542273072,0.0240146457321971,3.0829631197796816,0.0020495055285496,0.033230587314066,True
ENSMUSG00000016541,Atxn10,24.583841250566252,0.0703657134860292,0.0280047381097904,3.0775537919688665,0.0020870716655583,0.0336830177135936,True
ENSMUSG00000087141,Plcxd2,12.36118814606462,-0.0849144489124188,0.0408853609303888,-3.066667610714371,0.0021645941270672,0.0347731572670804,True
ENSMUSG00000037541,Shank2,18.84197933784837,-0.0728795823184338,0.0325731576996923,-3.064162335980957,0.002182804293719,0.0349048429720391,True
ENSMUSG00000055078,Gabra5,13.386343053570409,0.0756035520684036,0.0394959114965841,3.0546506657471744,0.0022532280646764,0.0358664522075902,True
ENSMUSG00000045671,Spred2,11.04372269497162,-0.0840612135398437,0.0438440044248839,-3.045901793811144,0.0023198359282305,0.0363062665987688,True
ENSMUSG00000036698,Ago2,14.30009365696716,-0.078603967116296,0.0379244436927604,-3.0455543583578306,0.0023225179149527,0.0363062665987688,True
ENSMUSG00000053550,Shisa7,17.18859306400145,-0.0728694023848208,0.0343548381037915,-3.048472670883796,0.0023000783266459,0.0363062665987688,True
ENSMUSG00000030428,Ttyh1,46.043315650477,-0.0472033960180648,0.020258471583932,-3.045920285155073,0.0023196932660269,0.0363062665987688,True
ENSMUSG00000031299,Pdha1,29.509511849447115,0.0590862384822842,0.0255950121182336,3.038702802533104,0.0023759912263088,0.0368120240662781,True
ENSMUSG00000028782,Adgrb2,45.17257529856845,-0.0502249871399643,0.0204404931750062,-3.039603780652428,0.0023688957067735,0.0368120240662781,True
ENSMUSG00000011877,Git1,32.15984286612051,-0.0539770991627809,0.0245848026877982,-3.036169654260514,0.002396045045332,0.036958464725785,True
ENSMUSG00000042429,Adora1,26.00359921067714,-0.0585915123149719,0.0275948170236828,-3.024757638549641,0.0024883243767235,0.0382127699438695,True
ENSMUSG00000020585,Laptm4a,22.382604010277124,0.0620153370038546,0.029839060070914,3.020580794823771,0.00252290388001,0.0385738724812064,True
ENSMUSG00000002625,Akap8l,16.247184334301735,-0.0725769777038196,0.0355531118888253,-3.013650169295488,0.0025812525929238,0.0392936530084395,True
ENSMUSG00000068823,Csde1,30.66092009956535,0.0546292651637793,0.0251858864692926,3.0035538666792294,0.0026684630593726,0.0404446183694484,True
ENSMUSG00000025261,Huwe1,38.6192357934498,-0.0489944287170691,0.0224806756365538,-2.995713365031951,0.0027380367379856,0.0411413623647324,True
ENSMUSG00000031703,Itfg1,27.12558129689664,0.0606031029021454,0.0267787245893142,2.9963742167861462,0.0027321092581706,0.0411413623647324,True
ENSMUSG00000036565,Ttyh3,23.49152645288688,-0.0599044138434435,0.029186905665881,-2.986094732237958,0.0028256509458128,0.0422732624531674,True
ENSMUSG00000021775,Nr1d2,15.57964891553073,0.0731632829520028,0.0362123750730791,2.984801928701068,0.0028376200269768,0.0422732624531674,True
ENSMUSG00000006676,Usp19,16.73880012983951,-0.0706226444725681,0.0350277921273468,-2.9766781263625868,0.0029138975543546,0.0432248803169375,True
ENSMUSG00000015733,Capza2,30.28067566856647,0.0535862944323823,0.0253928104466547,2.97325282031596,0.0029466163206049,0.0435250190407997,True
ENSMUSG00000037400,Atp11b,14.12323713524773,0.0752455685315446,0.0382982400245835,2.9624253515636245,0.00305225810245,0.0448952394309748,True
ENSMUSG00000052296,Ppp6r1,16.677676354481793,-0.0707723609513072,0.0350769787581022,-2.960199407334985,0.0030743997695824,0.04503091427212,True
ENSMUSG00000022099,Dmtn,31.06108722583258,-0.0590419969581217,0.0249424126916946,-2.956524184776984,0.0031112783063268,0.0451886193204848,True
ENSMUSG00000038301,Snx10,16.849806227029354,0.0712108276465984,0.0346747830072037,2.955260108397733,0.0031240554378189,0.0451886193204848,True
ENSMUSG00000058740,Kcnt1,13.905576455414208,-0.0735053504522478,0.0389301822595502,-2.957296119566762,0.0031034991328715,0.0451886193204848,True
ENSMUSG00000027805,Pfn2,49.47816402287784,0.0440270610124784,0.0194657340351296,2.9531099454006893,0.0031458989615338,0.0453165445450707,True
ENSMUSG00000033697,Arhgap39,12.408134645253169,-0.0790183438260814,0.0413123682419578,-2.946902752312285,0.003209741285649,0.0460459181965947,True
