native,name,Wilcoxon_p,Wilcoxon_FDR,Wilcoxon_significant,gProfiler_p,gProfiler_significant,methods_included,methods_significant
GO:0071219,cellular response to molecule of bacterial origin (GO:0071219),0.5741236783310077,0.832002827593505,False,,,1,0
GO:0071222,cellular response to lipopolysaccharide,,,,1.0,False,1,0
GO:0071222,cellular response to lipopolysaccharide (GO:0071222),0.3033115542605014,0.630800436527617,False,,,1,0
GO:0071229,cellular response to acid chemical,,,,1.0,False,1,0
GO:0071229,cellular response to acid chemical (GO:0071229),0.3423516971718969,0.6611710730005117,False,,,1,0
GO:0071230,cellular response to amino acid stimulus,,,,1.0,False,1,0
GO:0071230,cellular response to amino acid stimulus (GO:0071230),0.78497026018215,0.9301702444984524,False,,,1,0
GO:0071233,cellular response to leucine (GO:0071233),0.6654734840571541,0.8816317376126855,False,,,1,0
GO:0071241,cellular response to inorganic substance (GO:0071241),0.6693692842846519,0.8818824334072334,False,,,1,0
GO:0071243,cellular response to arsenic-containing substance,,,,1.0,False,1,0
GO:0071243,cellular response to arsenic-containing substance (GO:0071243),0.2361984289579635,0.5645246635397326,False,,,1,0
GO:0071248,cellular response to metal ion,,,,1.0,False,1,0
GO:0071248,cellular response to metal ion (GO:0071248),0.836282842873469,0.9474416955400868,False,,,1,0
GO:0071257,cellular response to electrical stimulus,,,,1.0,False,1,0
GO:0071260,cellular response to mechanical stimulus,,,,1.0,False,1,0
GO:0071260,cellular response to mechanical stimulus (GO:0071260),0.9745314054068408,0.9935030022595036,False,,,1,0
GO:0071276,cellular response to cadmium ion,,,,1.0,False,1,0
GO:0071276,cellular response to cadmium ion (GO:0071276),0.216424031333851,0.5418457761381498,False,,,1,0
GO:0071277,cellular response to calcium ion,,,,1.0,False,1,0
GO:0071277,cellular response to calcium ion (GO:0071277),0.9788964670738352,0.9955096634190814,False,,,1,0
GO:0071281,cellular response to iron ion,,,,1.0,False,1,0
GO:0071285,cellular response to lithium ion,,,,1.0,False,1,0
GO:0071294,cellular response to zinc ion,,,,1.0,False,1,0
GO:0071300,cellular response to retinoic acid (GO:0071300),0.2241710850942201,0.5524892305148649,False,,,1,0
GO:0071310,cellular response to organic substance (GO:0071310),0.0199595487396416,0.1701271199313725,False,,,1,0
GO:0071312,cellular response to alkaloid,,,,1.0,False,1,0
GO:0071312,cellular response to alkaloid (GO:0071312),0.7183464260845129,0.9000907550095953,False,,,1,0
GO:0071313,cellular response to caffeine,,,,1.0,False,1,0
GO:0071318,cellular response to ATP,,,,1.0,False,1,0
GO:0071318,cellular response to ATP (GO:0071318),0.4995959168825784,0.7851977674515281,False,,,1,0
GO:0071320,cellular response to cAMP,,,,1.0,False,1,0
GO:0071320,cellular response to cAMP (GO:0071320),0.230623470743663,0.5589487696681879,False,,,1,0
GO:0071322,cellular response to carbohydrate stimulus,,,,1.0,False,1,0
GO:0071326,cellular response to monosaccharide stimulus,,,,1.0,False,1,0
GO:0071331,cellular response to hexose stimulus,,,,1.0,False,1,0
GO:0071331,cellular response to hexose stimulus (GO:0071331),0.1294962591767672,0.4314471924241211,False,,,1,0
GO:0071332,cellular response to fructose stimulus,,,,1.0,False,1,0
GO:0071333,cellular response to glucose stimulus,,,,1.0,False,1,0
GO:0071333,cellular response to glucose stimulus (GO:0071333),0.3896636483067776,0.7001393737695913,False,,,1,0
GO:0071340,skeletal muscle acetylcholine-gated channel clustering,,,,1.0,False,1,0
GO:0071345,cellular response to cytokine stimulus,,,,1.0,False,1,0
GO:0071345,cellular response to cytokine stimulus (GO:0071345),1.5382888833829586e-05,0.0024870726144573,True,,,1,1
GO:0071346,cellular response to interferon-gamma (GO:0071346),0.5958576691096553,0.8439782939901729,False,,,1,0
GO:0071346,cellular response to type II interferon,,,,1.0,False,1,0
GO:0071347,cellular response to interleukin-1,,,,1.0,False,1,0
GO:0071347,cellular response to interleukin-1 (GO:0071347),0.0070838397168663,0.1063318859102009,False,,,1,0
GO:0071349,cellular response to interleukin-12 (GO:0071349),0.0878506593399257,0.3516472368681201,False,,,1,0
GO:0071350,cellular response to interleukin-15 (GO:0071350),0.0164351656017596,0.1539224274752454,False,,,1,0
GO:0071352,cellular response to interleukin-2 (GO:0071352),0.5709833266775731,0.8316135936020211,False,,,1,0
GO:0071353,cellular response to interleukin-4,,,,1.0,False,1,0
GO:0071353,cellular response to interleukin-4 (GO:0071353),0.4030251075164744,0.711342127878077,False,,,1,0
GO:0071354,cellular response to interleukin-6 (GO:0071354),0.0036380290618166,0.0771282167514692,False,,,1,0
GO:0071356,cellular response to tumor necrosis factor (GO:0071356),0.1019136640714879,0.3823526486875901,False,,,1,0
GO:0071357,cellular response to type I interferon (GO:0071357),0.5748029392731804,0.832002827593505,False,,,1,0
GO:0071359,cellular response to dsRNA,,,,1.0,False,1,0
GO:0071359,cellular response to dsRNA (GO:0071359),0.2370087903335451,0.5654947400579693,False,,,1,0
GO:0071360,cellular response to exogenous dsRNA (GO:0071360),0.5731962152915492,0.8316135936020211,False,,,1,0
GO:0071363,cellular response to growth factor stimulus,,,,0.109284703713704,False,1,0
GO:0071363,cellular response to growth factor stimulus (GO:0071363),0.0052100455177852,0.0894489780434989,False,,,1,0
GO:0071364,cellular response to epidermal growth factor stimulus,,,,1.0,False,1,0
GO:0071364,cellular response to epidermal growth factor stimulus (GO:0071364),0.1249940665693964,0.4236840880229853,False,,,1,0
GO:0071375,cellular response to peptide hormone stimulus,,,,1.0,False,1,0
GO:0071375,cellular response to peptide hormone stimulus (GO:0071375),0.0101066656330118,0.1212838015553574,False,,,1,0
GO:0071376,cellular response to corticotropin-releasing hormone stimulus,,,,1.0,False,1,0
GO:0071377,cellular response to glucagon stimulus (GO:0071377),0.265016094342999,0.5958925842611404,False,,,1,0
GO:0071383,cellular response to steroid hormone stimulus,,,,0.5802053606370984,False,1,0
GO:0071383,cellular response to steroid hormone stimulus (GO:0071383),0.3225562493328496,0.6491994506267837,False,,,1,0
GO:0071384,cellular response to corticosteroid stimulus,,,,1.0,False,1,0
GO:0071384,cellular response to corticosteroid stimulus (GO:0071384),0.4011163736002477,0.7098464432712569,False,,,1,0
GO:0071385,cellular response to glucocorticoid stimulus,,,,1.0,False,1,0
GO:0071385,cellular response to glucocorticoid stimulus (GO:0071385),0.9714387409620834,0.9933601969966962,False,,,1,0
GO:0071391,cellular response to estrogen stimulus (GO:0071391),0.349546893266066,0.668261777297474,False,,,1,0
GO:0071392,cellular response to estradiol stimulus (GO:0071392),0.77918910294291,0.9276760077130836,False,,,1,0
GO:0071396,cellular response to lipid,,,,1.0,False,1,0
GO:0071396,cellular response to lipid (GO:0071396),0.1212766694033009,0.4181840064061096,False,,,1,0
GO:0071397,cellular response to cholesterol,,,,1.0,False,1,0
GO:0071397,cellular response to cholesterol (GO:0071397),0.01569197314515,0.1528225672641673,False,,,1,0
GO:0071398,cellular response to fatty acid (GO:0071398),0.1427234035248157,0.453391850560826,False,,,1,0
GO:0071404,cellular response to low-density lipoprotein particle stimulus (GO:0071404),0.4350939299911545,0.7403819095811794,False,,,1,0
GO:0071407,cellular response to organic cyclic compound (GO:0071407),0.4332818627222757,0.7389559826014352,False,,,1,0
GO:0071415,cellular response to purine-containing compound,,,,1.0,False,1,0
GO:0071415,cellular response to purine-containing compound (GO:0071415),0.1557546940467659,0.4716097247961938,False,,,1,0
GO:0071417,cellular response to organonitrogen compound (GO:0071417),0.8238635528392919,0.942724047593701,False,,,1,0
GO:0071420,cellular response to histamine,,,,1.0,False,1,0
GO:0071425,hematopoietic stem cell proliferation (GO:0071425),0.3610720643674352,0.6758957767306415,False,,,1,0
GO:0071427,mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427),0.0200814075727616,0.170782015523509,False,,,1,0
GO:0071431,tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431),0.9075738640689518,0.9691519331119184,False,,,1,0
GO:0071451,cellular response to superoxide (GO:0071451),0.7086812486489139,0.8965002511219848,False,,,1,0
GO:0071453,cellular response to oxygen levels,,,,1.0,False,1,0
GO:0071456,cellular response to hypoxia,,,,1.0,False,1,0
GO:0071456,cellular response to hypoxia (GO:0071456),0.2041540471907627,0.524110120982228,False,,,1,0
GO:0071459,"protein localization to chromosome, centromeric region (GO:0071459)",0.8768120745156367,0.9607052823042715,False,,,1,0
GO:0071462,cellular response to water stimulus,,,,1.0,False,1,0
GO:0071464,cellular response to hydrostatic pressure,,,,1.0,False,1,0
GO:0071466,cellular response to xenobiotic stimulus,,,,1.0,False,1,0
GO:0071467,cellular response to pH (GO:0071467),0.6466293012843749,0.8721400198321445,False,,,1,0
GO:0071470,cellular response to osmotic stress,,,,1.0,False,1,0
GO:0071470,cellular response to osmotic stress (GO:0071470),0.8861428855947424,0.962970870956774,False,,,1,0
GO:0071474,cellular hyperosmotic response,,,,1.0,False,1,0
GO:0071478,cellular response to radiation,,,,1.0,False,1,0
GO:0071478,cellular response to radiation (GO:0071478),0.3030484295356869,0.630800436527617,False,,,1,0
GO:0071479,cellular response to ionizing radiation,,,,1.0,False,1,0
GO:0071479,cellular response to ionizing radiation (GO:0071479),0.6836217639399238,0.8857886079933793,False,,,1,0
GO:0071480,cellular response to gamma radiation,,,,1.0,False,1,0
GO:0071480,cellular response to gamma radiation (GO:0071480),0.89232034279955,0.9655355225163764,False,,,1,0
GO:0071481,cellular response to X-ray,,,,1.0,False,1,0
GO:0071482,cellular response to light stimulus (GO:0071482),0.3215063609579436,0.6484389950696408,False,,,1,0
GO:0071492,cellular response to UV-A (GO:0071492),0.1086472361784597,0.395868363904801,False,,,1,0
GO:0071495,cellular response to endogenous stimulus,,,,0.0022917179985805,True,1,1
GO:0071496,cellular response to external stimulus,,,,1.0,False,1,0
GO:0071498,cellular response to fluid shear stress,,,,1.0,False,1,0
GO:0071498,cellular response to fluid shear stress (GO:0071498),0.5040550840870888,0.788437059906873,False,,,1,0
GO:0071499,cellular response to laminar fluid shear stress,,,,1.0,False,1,0
GO:0071503,response to heparin,,,,1.0,False,1,0
GO:0071504,cellular response to heparin,,,,1.0,False,1,0
GO:0071505,response to mycophenolic acid,,,,1.0,False,1,0
GO:0071506,cellular response to mycophenolic acid,,,,1.0,False,1,0
GO:0071514,genomic imprinting,,,,1.0,False,1,0
GO:0071526,semaphorin-plexin signaling pathway (GO:0071526),0.03210360405615,0.2162859150710072,False,,,1,0
GO:0071539,protein localization to centrosome,,,,1.0,False,1,0
GO:0071539,protein localization to centrosome (GO:0071539),0.0818706537760844,0.3393829396422821,False,,,1,0
GO:0071542,dopaminergic neuron differentiation,,,,1.0,False,1,0
GO:0071542,dopaminergic neuron differentiation (GO:0071542),0.3222153665616307,0.6490509215975918,False,,,1,0
GO:0071545,inositol phosphate catabolic process (GO:0071545),0.9716453334235736,0.9933601969966962,False,,,1,0
GO:0071559,response to transforming growth factor beta,,,,1.0,False,1,0
GO:0071560,cellular response to transforming growth factor beta stimulus,,,,1.0,False,1,0
GO:0071560,cellular response to transforming growth factor beta stimulus (GO:0071560),0.0084171109076261,0.1118141425305107,False,,,1,0
GO:0071577,zinc ion transmembrane transport (GO:0071577),0.4470806774125112,0.7499675278627035,False,,,1,0
GO:0071596,ubiquitin-dependent protein catabolic process via the N-end rule pathway,,,,1.0,False,1,0
GO:0071604,transforming growth factor beta production,,,,1.0,False,1,0
GO:0071605,monocyte chemotactic protein-1 production,,,,1.0,False,1,0
GO:0071616,acyl-CoA biosynthetic process,,,,1.0,False,1,0
GO:0071616,acyl-CoA biosynthetic process (GO:0071616),0.8116550057184156,0.9381126296262408,False,,,1,0
GO:0071621,granulocyte chemotaxis,,,,1.0,False,1,0
GO:0071621,granulocyte chemotaxis (GO:0071621),0.6191157464088848,0.8547903503113498,False,,,1,0
GO:0071622,regulation of granulocyte chemotaxis (GO:0071622),0.4092663374874372,0.7176824864030742,False,,,1,0
GO:0071624,positive regulation of granulocyte chemotaxis (GO:0071624),0.77167754188363,0.9251243330848252,False,,,1,0
GO:0071625,vocalization behavior,,,,1.0,False,1,0
GO:0071634,regulation of transforming growth factor beta production,,,,1.0,False,1,0
GO:0071634,regulation of transforming growth factor beta production (GO:0071634),0.8189547640966008,0.9407427635357396,False,,,1,0
GO:0071636,positive regulation of transforming growth factor beta production,,,,1.0,False,1,0
GO:0071636,positive regulation of transforming growth factor beta production (GO:0071636),0.5663771392896042,0.8307302742944581,False,,,1,0
GO:0071637,regulation of monocyte chemotactic protein-1 production,,,,1.0,False,1,0
GO:0071639,positive regulation of monocyte chemotactic protein-1 production,,,,1.0,False,1,0
GO:0071674,mononuclear cell migration,,,,1.0,False,1,0
GO:0071675,regulation of mononuclear cell migration,,,,1.0,False,1,0
GO:0071675,regulation of mononuclear cell migration (GO:0071675),0.7681178323454838,0.9251243330848252,False,,,1,0
GO:0071676,negative regulation of mononuclear cell migration (GO:0071676),0.0097090751604668,0.1182520651279752,False,,,1,0
GO:0071677,positive regulation of mononuclear cell migration,,,,1.0,False,1,0
GO:0071677,positive regulation of mononuclear cell migration (GO:0071677),0.1153776417577034,0.4049527738072962,False,,,1,0
GO:0071679,commissural neuron axon guidance,,,,1.0,False,1,0
GO:0071692,protein localization to extracellular region,,,,1.0,False,1,0
GO:0071695,anatomical structure maturation,,,,1.0,False,1,0
GO:0071702,organic substance transport (GO:0071702),0.3228025741845806,0.6491994506267837,False,,,1,0
GO:0071705,nitrogen compound transport,,,,0.3431722046742982,False,1,0
GO:0071705,nitrogen compound transport (GO:0071705),0.6047412145244333,0.849549417293028,False,,,1,0
GO:0071706,tumor necrosis factor superfamily cytokine production,,,,1.0,False,1,0
GO:0071709,membrane assembly (GO:0071709),0.4642162797128699,0.7619092812422829,False,,,1,0
GO:0071711,basement membrane organization (GO:0071711),0.0973266928341026,0.3710152220299007,False,,,1,0
GO:0071712,ER-associated misfolded protein catabolic process (GO:0071712),0.373167879308286,0.686766504714376,False,,,1,0
GO:0071731,response to nitric oxide (GO:0071731),0.8396284863700345,0.9476095421772875,False,,,1,0
GO:0071763,nuclear membrane organization,,,,1.0,False,1,0
GO:0071763,nuclear membrane organization (GO:0071763),0.1685666575637524,0.4852035817035725,False,,,1,0
GO:0071772,response to BMP,,,,1.0,False,1,0
GO:0071773,cellular response to BMP stimulus,,,,1.0,False,1,0
GO:0071773,cellular response to BMP stimulus (GO:0071773),0.6238687105087963,0.8583003333187756,False,,,1,0
GO:0071774,response to fibroblast growth factor,,,,1.0,False,1,0
GO:0071786,endoplasmic reticulum tubular network organization,,,,1.0,False,1,0
GO:0071786,endoplasmic reticulum tubular network organization (GO:0071786),0.0236433505479256,0.1856712808038966,False,,,1,0
GO:0071801,regulation of podosome assembly (GO:0071801),0.048524887030151,0.2644466903812683,False,,,1,0
GO:0071805,potassium ion transmembrane transport,,,,1.0,False,1,0
GO:0071805,potassium ion transmembrane transport (GO:0071805),0.0339150330179846,0.2198099147947155,False,,,1,0
GO:0071806,protein transmembrane transport,,,,1.0,False,1,0
GO:0071816,tail-anchored membrane protein insertion into ER membrane (GO:0071816),0.9995687277764532,0.9995687277764532,False,,,1,0
GO:0071824,protein-DNA complex organization,,,,1.0,False,1,0
GO:0071826,protein-RNA complex organization,,,,1.0,False,1,0
GO:0071840,cellular component organization or biogenesis,,,,4.335475303832616e-20,True,1,1
GO:0071867,response to monoamine,,,,1.0,False,1,0
GO:0071868,cellular response to monoamine stimulus,,,,1.0,False,1,0
GO:0071869,response to catecholamine,,,,1.0,False,1,0
GO:0071870,cellular response to catecholamine stimulus,,,,1.0,False,1,0
GO:0071870,cellular response to catecholamine stimulus (GO:0071870),0.2816942781019351,0.6119509718445819,False,,,1,0
GO:0071871,response to epinephrine,,,,1.0,False,1,0
GO:0071872,cellular response to epinephrine stimulus,,,,1.0,False,1,0
GO:0071875,adrenergic receptor signaling pathway,,,,1.0,False,1,0
GO:0071875,adrenergic receptor signaling pathway (GO:0071875),0.4936664557626626,0.7801986944615747,False,,,1,0
GO:0071878,negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway,,,,1.0,False,1,0
GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway,,,,1.0,False,1,0
GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880),0.3173178800639441,0.6450089598513076,False,,,1,0
GO:0071887,leukocyte apoptotic process,,,,1.0,False,1,0
GO:0071897,DNA biosynthetic process (GO:0071897),0.465727051838498,0.7631006590271617,False,,,1,0
GO:0071900,regulation of protein serine/threonine kinase activity (GO:0071900),0.1124556267646453,0.3993859478635767,False,,,1,0
GO:0071901,negative regulation of protein serine/threonine kinase activity (GO:0071901),0.261462000029236,0.5927496834946238,False,,,1,0
GO:0071902,positive regulation of protein serine/threonine kinase activity (GO:0071902),0.0567383449997674,0.286248935638426,False,,,1,0
GO:0071941,nitrogen cycle metabolic process,,,,1.0,False,1,0
GO:0071988,protein localization to spindle pole body,,,,1.0,False,1,0
GO:0072001,renal system development,,,,1.0,False,1,0
GO:0072001,renal system development (GO:0072001),0.5162293177505384,0.7981431848664072,False,,,1,0
GO:0072006,nephron development,,,,1.0,False,1,0
GO:0072009,nephron epithelium development,,,,1.0,False,1,0
GO:0072012,glomerulus vasculature development,,,,1.0,False,1,0
GO:0072014,proximal tubule development,,,,1.0,False,1,0
GO:0072017,distal tubule development,,,,1.0,False,1,0
GO:0072021,ascending thin limb development,,,,1.0,False,1,0
GO:0072028,nephron morphogenesis,,,,1.0,False,1,0
GO:0072044,collecting duct development,,,,1.0,False,1,0
GO:0072070,loop of Henle development,,,,1.0,False,1,0
GO:0072073,kidney epithelium development,,,,1.0,False,1,0
GO:0072075,metanephric mesenchyme development (GO:0072075),0.6680415175311616,0.8816740036591924,False,,,1,0
GO:0072078,nephron tubule morphogenesis,,,,1.0,False,1,0
GO:0072080,nephron tubule development,,,,1.0,False,1,0
GO:0072088,nephron epithelium morphogenesis,,,,1.0,False,1,0
GO:0072089,stem cell proliferation,,,,1.0,False,1,0
GO:0072091,regulation of stem cell proliferation,,,,1.0,False,1,0
GO:0072091,regulation of stem cell proliferation (GO:0072091),0.810018853791358,0.9378832191056008,False,,,1,0
GO:0072109,glomerular mesangium development,,,,1.0,False,1,0
GO:0072110,glomerular mesangial cell proliferation,,,,1.0,False,1,0
GO:0072111,cell proliferation involved in kidney development,,,,1.0,False,1,0
GO:0072112,glomerular visceral epithelial cell differentiation (GO:0072112),0.1985181999885487,0.5168912916179783,False,,,1,0
GO:0072124,regulation of glomerular mesangial cell proliferation,,,,1.0,False,1,0
GO:0072126,positive regulation of glomerular mesangial cell proliferation,,,,1.0,False,1,0
GO:0072132,mesenchyme morphogenesis (GO:0072132),0.9104079030072836,0.971357855444902,False,,,1,0
GO:0072156,distal tubule morphogenesis,,,,1.0,False,1,0
GO:0072163,mesonephric epithelium development,,,,1.0,False,1,0
GO:0072164,mesonephric tubule development,,,,1.0,False,1,0
GO:0072164,mesonephric tubule development (GO:0072164),0.0880158566462977,0.3516472368681201,False,,,1,0
GO:0072170,metanephric tubule development,,,,1.0,False,1,0
GO:0072173,metanephric tubule morphogenesis,,,,1.0,False,1,0
GO:0072175,epithelial tube formation,,,,1.0,False,1,0
GO:0072176,nephric duct development,,,,1.0,False,1,0
GO:0072177,mesonephric duct development,,,,1.0,False,1,0
GO:0072201,negative regulation of mesenchymal cell proliferation,,,,1.0,False,1,0
GO:0072202,cell differentiation involved in metanephros development (GO:0072202),0.6760429437292022,0.8842175467465048,False,,,1,0
GO:0072203,cell proliferation involved in metanephros development,,,,1.0,False,1,0
GO:0072205,metanephric collecting duct development,,,,1.0,False,1,0
GO:0072207,metanephric epithelium development,,,,1.0,False,1,0
GO:0072210,metanephric nephron development,,,,1.0,False,1,0
GO:0072218,metanephric ascending thin limb development,,,,1.0,False,1,0
GO:0072223,metanephric glomerular mesangium development,,,,1.0,False,1,0
GO:0072224,metanephric glomerulus development,,,,1.0,False,1,0
GO:0072234,metanephric nephron tubule development,,,,1.0,False,1,0
GO:0072235,metanephric distal tubule development,,,,1.0,False,1,0
GO:0072236,metanephric loop of Henle development,,,,1.0,False,1,0
GO:0072237,metanephric proximal tubule development,,,,1.0,False,1,0
GO:0072239,metanephric glomerulus vasculature development,,,,1.0,False,1,0
GO:0072243,metanephric nephron epithelium development,,,,1.0,False,1,0
GO:0072262,metanephric glomerular mesangial cell proliferation involved in metanephros development,,,,1.0,False,1,0
GO:0072273,metanephric nephron morphogenesis,,,,1.0,False,1,0
GO:0072282,metanephric nephron tubule morphogenesis,,,,1.0,False,1,0
GO:0072287,metanephric distal tubule morphogenesis,,,,1.0,False,1,0
GO:0072301,regulation of metanephric glomerular mesangial cell proliferation,,,,1.0,False,1,0
GO:0072303,positive regulation of glomerular metanephric mesangial cell proliferation,,,,1.0,False,1,0
GO:0072318,clathrin coat disassembly,,,,1.0,False,1,0
GO:0072319,vesicle uncoating,,,,1.0,False,1,0
GO:0072329,monocarboxylic acid catabolic process,,,,1.0,False,1,0
GO:0072329,monocarboxylic acid catabolic process (GO:0072329),0.2748591829097129,0.6061284190561285,False,,,1,0
GO:0072330,monocarboxylic acid biosynthetic process,,,,1.0,False,1,0
GO:0072330,monocarboxylic acid biosynthetic process (GO:0072330),0.4721660621982099,0.7666634734237201,False,,,1,0
GO:0072331,signal transduction by p53 class mediator,,,,1.0,False,1,0
GO:0072331,signal transduction by p53 class mediator (GO:0072331),0.0019611334534019,0.0576354598194295,False,,,1,0
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,,,,1.0,False,1,0
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),0.0346652180575318,0.2209834825079302,False,,,1,0
GO:0072337,modified amino acid transport,,,,1.0,False,1,0
GO:0072337,modified amino acid transport (GO:0072337),0.2514015658268368,0.583220880233145,False,,,1,0
GO:0072344,rescue of stalled cytosolic ribosome,,,,1.0,False,1,0
GO:0072347,response to anesthetic,,,,1.0,False,1,0
GO:0072348,sulfur compound transport,,,,1.0,False,1,0
GO:0072348,sulfur compound transport (GO:0072348),0.3070840105304616,0.6337158062796742,False,,,1,0
GO:0072350,tricarboxylic acid metabolic process (GO:0072350),0.0078101313518279,0.1097178822869751,False,,,1,0
GO:0072359,circulatory system development,,,,0.1123643209287037,False,1,0
GO:0072359,circulatory system development (GO:0072359),0.0091113479362461,0.1149669675729443,False,,,1,0
GO:0072384,organelle transport along microtubule,,,,1.0,False,1,0
GO:0072384,organelle transport along microtubule (GO:0072384),0.14320160271661,0.4535930840273117,False,,,1,0
GO:0072393,microtubule anchoring at microtubule organizing center (GO:0072393),0.9860230549100504,0.9967019476166986,False,,,1,0
GO:0072488,ammonium transmembrane transport,,,,1.0,False,1,0
GO:0072503,cellular divalent inorganic cation homeostasis (GO:0072503),0.2223940437743671,0.550575629392445,False,,,1,0
GO:0072507,divalent inorganic cation homeostasis (GO:0072507),0.5481176387052911,0.8197989761865808,False,,,1,0
GO:0072521,purine-containing compound metabolic process,,,,1.0,False,1,0
GO:0072522,purine-containing compound biosynthetic process,,,,1.0,False,1,0
GO:0072522,purine-containing compound biosynthetic process (GO:0072522),0.0125874158029348,0.1344903327902301,False,,,1,0
GO:0072523,purine-containing compound catabolic process,,,,1.0,False,1,0
GO:0072523,purine-containing compound catabolic process (GO:0072523),0.2416600736164807,0.571759048367539,False,,,1,0
GO:0072524,pyridine-containing compound metabolic process,,,,1.0,False,1,0
GO:0072526,pyridine-containing compound catabolic process,,,,1.0,False,1,0
GO:0072527,pyrimidine-containing compound metabolic process (GO:0072527),0.9215198867596828,0.9752451304329957,False,,,1,0
GO:0072529,pyrimidine-containing compound catabolic process (GO:0072529),0.7645887603376785,0.9238882344570928,False,,,1,0
GO:0072530,purine-containing compound transmembrane transport,,,,1.0,False,1,0
GO:0072574,hepatocyte proliferation,,,,1.0,False,1,0
GO:0072577,endothelial cell apoptotic process,,,,1.0,False,1,0
GO:0072578,neurotransmitter-gated ion channel clustering,,,,1.0,False,1,0
GO:0072583,clathrin-dependent endocytosis (GO:0072583),0.7389247496573879,0.9102765753330536,False,,,1,0
GO:0072593,reactive oxygen species metabolic process,,,,1.0,False,1,0
GO:0072594,establishment of protein localization to organelle,,,,1.0,False,1,0
GO:0072594,establishment of protein localization to organelle (GO:0072594),0.634529944843969,0.8649365061832861,False,,,1,0
GO:0072595,maintenance of protein localization in organelle,,,,1.0,False,1,0
GO:0072595,maintenance of protein localization in organelle (GO:0072595),0.9069277061028106,0.9690075462670312,False,,,1,0
GO:0072599,establishment of protein localization to endoplasmic reticulum,,,,1.0,False,1,0
GO:0072599,establishment of protein localization to endoplasmic reticulum (GO:0072599),0.0404640087345429,0.2401877701566846,False,,,1,0
GO:0072655,establishment of protein localization to mitochondrion (GO:0072655),0.3125419021449996,0.6387238334245602,False,,,1,0
GO:0072657,protein localization to membrane,,,,0.8685298796511692,False,1,0
GO:0072657,protein localization to membrane (GO:0072657),0.3236302975437002,0.6494866235890238,False,,,1,0
GO:0072659,protein localization to plasma membrane,,,,1.0,False,1,0
GO:0072659,protein localization to plasma membrane (GO:0072659),0.8474724385024904,0.9481010610292244,False,,,1,0
GO:0072665,protein localization to vacuole,,,,1.0,False,1,0
GO:0072665,protein localization to vacuole (GO:0072665),0.6552370829295686,0.8769633929258481,False,,,1,0
GO:0072666,establishment of protein localization to vacuole,,,,1.0,False,1,0
GO:0072676,lymphocyte migration,,,,1.0,False,1,0
GO:0072676,lymphocyte migration (GO:0072676),0.0179827849523422,0.1601143270521926,False,,,1,0
GO:0072677,eosinophil migration (GO:0072677),0.9200800708843528,0.9747251428303044,False,,,1,0
GO:0072678,T cell migration,,,,1.0,False,1,0
GO:0072678,T cell migration (GO:0072678),0.0846601788014681,0.3456577590893095,False,,,1,0
GO:0072695,regulation of DNA recombination at telomere (GO:0072695),0.7903439670427267,0.9332007274070524,False,,,1,0
GO:0072697,protein localization to cell cortex,,,,1.0,False,1,0
GO:0072698,protein localization to microtubule cytoskeleton,,,,1.0,False,1,0
GO:0072710,response to hydroxyurea (GO:0072710),0.4901754649704226,0.778962795513251,False,,,1,0
GO:0072711,cellular response to hydroxyurea (GO:0072711),0.3699416337692707,0.6827353785594293,False,,,1,0
GO:0075522,IRES-dependent viral translational initiation,,,,1.0,False,1,0
GO:0080009,mRNA methylation (GO:0080009),0.7026048129693481,0.8942645663663249,False,,,1,0
GO:0080090,regulation of primary metabolic process,,,,5.973431502373291e-06,True,1,1
GO:0080090,regulation of primary metabolic process (GO:0080090),0.0048120075975547,0.0865021081399293,False,,,1,0
GO:0080134,regulation of response to stress,,,,0.3777480987397898,False,1,0
GO:0080134,regulation of response to stress (GO:0080134),0.0481045066745076,0.2629112302830078,False,,,1,0
GO:0080135,regulation of cellular response to stress,,,,0.859793023853808,False,1,0
GO:0080135,regulation of cellular response to stress (GO:0080135),0.0004058670100662,0.0219921938454485,True,,,1,1
GO:0080154,regulation of fertilization,,,,1.0,False,1,0
GO:0080164,regulation of nitric oxide metabolic process,,,,1.0,False,1,0
GO:0080171,lytic vacuole organization (GO:0080171),0.9693842855513256,0.9932130186645538,False,,,1,0
GO:0080182,histone H3-K4 trimethylation (GO:0080182),0.0039109307487006,0.078487620792707,False,,,1,0
GO:0085029,extracellular matrix assembly (GO:0085029),0.6403146235719928,0.868638543350704,False,,,1,0
GO:0086001,cardiac muscle cell action potential,,,,1.0,False,1,0
GO:0086001,cardiac muscle cell action potential (GO:0086001),0.5338529307757692,0.8096378114484177,False,,,1,0
GO:0086002,cardiac muscle cell action potential involved in contraction,,,,1.0,False,1,0
GO:0086002,cardiac muscle cell action potential involved in contraction (GO:0086002),0.0478746320824272,0.2620324379345546,False,,,1,0
GO:0086003,cardiac muscle cell contraction,,,,1.0,False,1,0
